Sat.ElapsedSecs           Sat.Earth.RMAG            Sat.Earth.Latitude        Sat.Earth.Longitude       Sat.EarthMJ2000Eq.RAAN    Sat.VX                    Sat.VY                    Sat.VZ                    
15659.38532708678         6970.869501062942         -71.45152551559244        -9.796594349393258        0.1758401944734643        7.22084482475332          0.3239615532174856        -2.199490360932778        
15754.74158164579         6970.334397193918         -76.55720758490715        -21.00562248449816        0.1778928755357058        7.411653721053961         0.2219939327062417        -1.450062278091951        
15850.11422020616         6969.853417356509         -80.70746641795344        -43.08558957372723        0.1800416781309765        7.523612938292125         0.117652382935599         -0.6850664507229357       
15945.48628513003         6969.434849917963         -82.19371956233047        -82.70235742518523        0.1822439167766042        7.55550266295081          0.01205431769439194       0.0872838365327267        
16040.85270044161         6969.084305711464         -79.77936423550486        -118.2311702321821        0.1844532494854399        7.506976091648872         -0.09368254672232405      0.8587910404262438        
16136.21303992113         6968.804602542109         -75.26994917448553        -136.537281014555         0.1866213981493932        7.378525288703506         -0.1984441613317878       1.62130198611647          
16231.56909205718         6968.595666220252         -70.03505200816375        -146.1354908261832        0.1887001809909978        7.171463058738429         -0.3011281921165755       2.36676670728725          
16326.90855525434         6968.454567160754         -64.51513069228976        -151.9584503271953        0.1906433384630228        6.887958272724933         -0.4006374054035367       3.087191378183172         
16422.20950465417         6968.375697074207         -58.85951246108283        -155.937239174684         0.1924092075050325        6.531056028746295         -0.4958976363451419       3.774770860007052         
16517.45111049386         6968.351202514606         -53.12938812912771        -158.9032398776981        0.1939639940339287        6.104634774038638         -0.5858821543341074       4.422067231629919         
16612.62777156662         6968.371602731593         -47.35338873872313        -161.2618847982954        0.1952850883648975        5.61328546525981          -0.6696358648666968       5.022185976169992         
16707.75080532767         6968.426433406873         -41.54591214237414        -163.2323564615172        0.1963632373141407        5.062203289822619         -0.7462828274447866       5.568830691911633         
16802.8350270004          6968.504781703858         -35.71501560073484        -164.9431754035072        0.1972028696183573        4.457175846372336         -0.8150200461519025       6.056259164601159         
16897.88556819549         6968.595734510386         -29.86631266619163        -166.4748427757862        0.1978206772887531        3.804616051434237         -0.8751164242599517       6.479277005231824         
16992.89030522341         6968.688852804014         -24.00492277680189        -167.8807254253621        0.1982430013935918        3.11158246177042          -0.9259216696094544       6.833302333415267         
17087.83581153257         6968.774744638261         -18.1352428075421         -169.1983526136795        0.1985029554833038        2.385613064699626         -0.9668893879445127       7.114528584326298         
17182.72562103812         6968.845634966285         -12.26020713999633        -170.4558440512755        0.1986379308414837        1.634488973737894         -0.9975906085039836       7.320015434372434         
17277.58094446035         6968.895768195677         -6.381444954187657        -171.6756370543397        0.198687959800188         0.8661148614647095        -1.017710619541146        7.447661204370805         
17372.42999528535         6968.92158595722          -0.5000506160279459       -172.8768170121295        0.1986949108759785        0.0885087578029919        -1.027042238816244        7.496152888119311         
17467.29030384449         6968.921747839367         5.3822578925774           -174.0767126361233        0.1987019893198001        -0.6901311607120565       -1.025484985364347        7.464962158284601         
17562.16005587485         6968.897123690341         11.26256491847011         -175.2922928443098        0.1987529372296686        -1.461435351059896        -1.013053603629973        7.354408418656802         
17657.02814231627         6968.850812492459         17.13735113135931         -176.5417401463654        0.1988906014613486        -2.217043128937649        -0.9898857818703083       7.165711793874468         
17751.89205708448         6968.788126156542         23.00355532399598         -177.8463640222247        0.1991549939604728        -2.948849977841947        -0.9562381655418526       6.900958635395972         
17846.77205473417         6968.71642065218          28.85934878692838         -179.233117914644         0.1995812678720945        -3.649198196660511        -0.9124707354492938       6.562982934679705         
17941.69879291439         6968.644713740523         34.70317119736928         179.2620161305949         0.2001979195436117        -4.31083497340608         -0.859037678238848        6.155300600272389         
18036.69656332349         6968.58310540283          40.53233307818836         177.58852160896           0.2010253897399197        -4.926847573867502        -0.7964888931560139       5.682121639508695         
18131.76288848044         6968.542122791081         46.34109959961839         175.6718013031367         0.2020750012807379        -5.490618123973111        -0.7254835487949109       5.148449752147546         
